store_id,sku,opening_stock,closing_stock,replenishment_qty,lead_time
S006,SKU0384,52,24,37,5
S006,SKU0385,293,279,128,5
S006,SKU0386,117,93,115,5
S006,SKU0387,156,137,109,7
S006,SKU0388,181,171,26,6
S006,SKU0389,79,45,62,6
S006,SKU0390,255,231,46,7
S006,SKU0391,129,112,25,7
S006,SKU0392,170,148,135,7
S006,SKU0393,93,80,23,5
S006,SKU0394,134,110,80,1
S006,SKU0395,250,225,73,2
S006,SKU0396,212,200,92,6
S006,SKU0397,231,206,27,4
S006,SKU0398,282,272,113,3
S006,SKU0399,257,233,108,2
S006,SKU0400,149,138,44,5
S006,SKU0401,59,35,34,3
S006,SKU0402,175,162,111,5
S006,SKU0403,198,168,69,6
S006,SKU0404,177,143,27,1
S006,SKU0405,256,243,120,7
S006,SKU0406,172,134,126,4
S006,SKU0407,116,104,50,6
S006,SKU0408,286,272,113,6
S006,SKU0409,111,96,138,1
S006,SKU0410,235,203,63,7
S006,SKU0411,262,240,34,7
S006,SKU0412,227,202,128,4
S006,SKU0413,199,187,43,6
S006,SKU0414,142,115,71,2
S006,SKU0415,200,166,114,7
S006,SKU0416,211,199,97,4
S006,SKU0417,145,123,28,1
S006,SKU0418,273,258,46,5
S006,SKU0419,193,159,96,2
S006,SKU0420,266,242,84,5
S006,SKU0421,83,63,135,3
S006,SKU0422,132,94,134,1
S006,SKU0423,298,265,81,3
S006,SKU0424,93,71,50,3
S006,SKU0425,131,94,91,4
S006,SKU0426,234,222,35,1
S006,SKU0427,276,251,65,4
S006,SKU0428,99,83,80,7
S006,SKU0429,159,125,81,1
S006,SKU0430,260,245,70,5
S006,SKU0431,192,171,96,1
S006,SKU0432,136,111,34,2
S006,SKU0433,97,87,47,2
S006,SKU0434,140,117,85,2
S006,SKU0435,84,74,20,7
S006,SKU0436,144,109,82,3
S006,SKU0437,153,138,52,4
S006,SKU0438,255,242,99,4
S006,SKU0439,204,181,114,4
S006,SKU0440,138,104,125,6
S006,SKU0441,65,26,72,7
S006,SKU0442,74,64,135,7
S006,SKU0443,224,193,62,4
S006,SKU0444,132,106,25,3
S006,SKU0445,131,104,63,3
S006,SKU0446,156,144,94,4
S006,SKU0447,235,214,66,2
S006,SKU0448,127,110,135,2
S006,SKU0449,61,46,51,6
S006,SKU0450,281,247,137,1
S006,SKU0451,141,119,80,2
S006,SKU0452,51,30,66,5
S006,SKU0453,91,78,29,1
S006,SKU0454,66,27,98,5
S006,SKU0455,159,132,38,6
S006,SKU0456,221,200,27,3
S006,SKU0457,78,63,33,3
S006,SKU0458,54,16,83,7
S006,SKU0459,201,176,124,5
S006,SKU0460,98,83,68,4
S006,SKU0461,240,229,135,5
S006,SKU0462,57,18,148,1
S006,SKU0463,57,44,129,1
S006,SKU0464,120,99,83,7
S006,SKU0465,64,47,107,5
S006,SKU0466,70,43,117,2
S006,SKU0467,65,47,38,6
S006,SKU0468,111,77,146,4
S006,SKU0469,226,189,115,1
S006,SKU0470,132,117,29,5
S006,SKU0471,116,88,98,3
S006,SKU0472,125,113,33,6
S006,SKU0473,84,65,92,1
S006,SKU0474,219,203,102,3
S006,SKU0475,159,134,26,3
S006,SKU0476,157,126,24,7
S006,SKU0477,80,54,35,4
S006,SKU0478,134,107,42,7
S006,SKU0479,204,166,54,3
S006,SKU0480,280,267,123,7
S006,SKU0481,227,212,120,5
S006,SKU0482,95,79,50,1
S006,SKU0483,95,78,30,1
S006,SKU0484,296,280,98,2
S006,SKU0485,170,143,62,1
S006,SKU0486,127,114,24,7
S006,SKU0487,252,224,28,5
S006,SKU0488,172,161,29,4
S006,SKU0489,73,56,31,7
S006,SKU0490,58,19,99,7
S006,SKU0491,145,108,49,2
S006,SKU0492,238,221,32,4
S006,SKU0493,54,17,105,7
S006,SKU0494,96,62,62,1
S006,SKU0495,127,98,76,6
S006,SKU0496,289,268,120,2
S006,SKU0497,60,39,43,5
S006,SKU0498,250,237,119,7
S006,SKU0499,187,152,30,2
S006,SKU0500,270,256,131,3
S007,SKU0001,94,79,43,5
S007,SKU0002,162,141,107,7
S007,SKU0003,137,107,87,3
S007,SKU0004,122,101,140,7
S007,SKU0005,167,132,135,6
S007,SKU0006,185,154,144,6
S007,SKU0007,186,155,64,5
S007,SKU0008,93,74,120,5
S007,SKU0009,160,123,92,3
S007,SKU0010,243,222,136,2
S007,SKU0011,147,128,35,1
S007,SKU0012,53,19,149,3
S007,SKU0013,296,268,44,4
S007,SKU0014,202,189,132,6
S007,SKU0015,272,234,149,5
S007,SKU0016,209,197,140,3
S007,SKU0017,244,207,121,2
S007,SKU0018,236,221,96,2
S007,SKU0019,110,84,55,3
S007,SKU0020,263,239,43,6
S007,SKU0021,131,115,147,7
S007,SKU0022,113,103,112,7
S007,SKU0023,206,181,95,2
S007,SKU0024,234,209,127,1
S007,SKU0025,201,180,135,2
S007,SKU0026,283,254,97,3
S007,SKU0027,132,94,81,5
S007,SKU0028,228,216,28,6
S007,SKU0029,150,117,113,6
S007,SKU0030,220,188,91,7
S007,SKU0031,134,109,112,6
S007,SKU0032,86,58,128,1
S007,SKU0033,111,75,49,3
S007,SKU0034,152,134,106,5
S007,SKU0035,244,232,132,6
S007,SKU0036,126,114,85,5
S007,SKU0037,267,239,56,5
S007,SKU0038,231,194,142,7
S007,SKU0039,134,110,73,4
S007,SKU0040,122,98,51,7
S007,SKU0041,282,253,46,7
S007,SKU0042,232,196,149,6
S007,SKU0043,274,242,41,6
S007,SKU0044,60,34,96,4
S007,SKU0045,179,146,96,6
S007,SKU0046,155,141,97,7
S007,SKU0047,73,34,103,6
S007,SKU0048,271,249,26,4
S007,SKU0049,170,142,131,2
S007,SKU0050,133,121,97,2
S007,SKU0051,75,50,120,5
S007,SKU0052,92,82,114,4
S007,SKU0053,201,183,110,3
S007,SKU0054,136,102,102,4
S007,SKU0055,165,145,24,5
S007,SKU0056,202,177,109,4
S007,SKU0057,189,174,53,4
S007,SKU0058,168,138,115,2
S007,SKU0059,245,218,38,2
S007,SKU0060,243,212,128,2
S007,SKU0061,142,115,147,3
S007,SKU0062,273,261,85,3
S007,SKU0063,200,176,134,6
S007,SKU0064,80,52,77,5
S007,SKU0065,267,229,22,4
S007,SKU0066,231,212,65,1
S007,SKU0067,88,63,99,3
S007,SKU0068,299,268,145,5
S007,SKU0069,177,166,35,1
S007,SKU0070,203,183,145,2
S007,SKU0071,126,99,144,3
S007,SKU0072,69,43,20,2
S007,SKU0073,243,213,146,1
S007,SKU0074,231,221,147,5
S007,SKU0075,114,102,92,3
S007,SKU0076,120,102,129,3
S007,SKU0077,106,79,121,4
S007,SKU0078,190,153,115,1
S007,SKU0079,245,224,130,5
S007,SKU0080,90,67,120,3
S007,SKU0081,154,125,70,5
S007,SKU0082,271,238,63,6
S007,SKU0083,198,176,125,4
S007,SKU0084,261,233,122,1
S007,SKU0085,94,79,129,7
S007,SKU0086,74,64,23,3
S007,SKU0087,142,119,116,5
S007,SKU0088,242,213,105,4
S007,SKU0089,108,80,79,1
S007,SKU0090,170,141,37,7
S007,SKU0091,238,215,77,3
S007,SKU0092,298,270,85,1
S007,SKU0093,126,91,74,3
S007,SKU0094,212,188,129,3
S007,SKU0095,218,203,142,2
S007,SKU0096,75,44,45,6
S007,SKU0097,87,56,49,5
S007,SKU0098,148,113,51,7
S007,SKU0099,79,65,104,2
S007,SKU0100,85,72,66,7
S007,SKU0101,147,130,136,7
S007,SKU0102,187,163,88,6
S007,SKU0103,188,163,40,1
S007,SKU0104,138,106,66,4
S007,SKU0105,231,192,42,4
S007,SKU0106,73,61,42,5
S007,SKU0107,118,90,106,2
S007,SKU0108,148,118,31,5
S007,SKU0109,286,251,116,2
S007,SKU0110,125,111,46,5
S007,SKU0111,224,214,123,3
S007,SKU0112,172,158,94,1
S007,SKU0113,206,167,31,7
S007,SKU0114,265,227,76,5
S007,SKU0115,71,47,58,4
S007,SKU0116,277,239,83,6
S007,SKU0117,241,209,25,6
S007,SKU0118,219,200,138,7
S007,SKU0119,180,166,76,6
S007,SKU0120,270,253,111,7
S007,SKU0121,263,246,81,6
S007,SKU0122,287,253,67,6
S007,SKU0123,191,155,108,6
S007,SKU0124,69,35,112,2
S007,SKU0125,181,145,50,3
S007,SKU0126,93,81,134,6
S007,SKU0127,95,58,89,4
S007,SKU0128,290,264,45,4
S007,SKU0129,178,142,88,5
S007,SKU0130,185,168,21,2
S007,SKU0131,114,85,58,5
S007,SKU0132,173,143,55,4
S007,SKU0133,126,100,130,1
S007,SKU0134,87,52,59,2
S007,SKU0135,290,260,73,4
S007,SKU0136,73,59,130,7
S007,SKU0137,99,85,127,5
S007,SKU0138,170,150,71,5
S007,SKU0139,231,198,80,7
S007,SKU0140,194,184,122,7
S007,SKU0141,174,151,44,6
S007,SKU0142,170,157,95,5
S007,SKU0143,196,164,74,7
S007,SKU0144,255,223,107,3
S007,SKU0145,211,198,58,7
S007,SKU0146,235,219,72,5
S007,SKU0147,292,268,75,6
S007,SKU0148,281,265,136,5
S007,SKU0149,233,220,124,2
S007,SKU0150,150,136,92,6
S007,SKU0151,138,106,146,2
S007,SKU0152,283,263,136,4
S007,SKU0153,129,108,147,5
S007,SKU0154,134,105,28,3
S007,SKU0155,189,164,106,6
S007,SKU0156,150,125,74,2
S007,SKU0157,156,146,137,5
S007,SKU0158,203,180,106,4
S007,SKU0159,114,90,34,3
S007,SKU0160,147,117,34,5
S007,SKU0161,215,176,26,3
S007,SKU0162,190,155,50,4
S007,SKU0163,247,218,132,6
S007,SKU0164,58,33,122,5
S007,SKU0165,177,151,63,3
S007,SKU0166,152,130,120,7
S007,SKU0167,234,219,51,3
S007,SKU0168,286,261,68,4
S007,SKU0169,138,117,94,6
S007,SKU0170,119,90,128,2
S007,SKU0171,299,264,68,1
S007,SKU0172,81,71,75,2
S007,SKU0173,277,262,93,3
S007,SKU0174,240,218,101,4
S007,SKU0175,231,219,33,2
S007,SKU0176,291,257,62,3
S007,SKU0177,267,245,24,3
S007,SKU0178,108,95,50,4
S007,SKU0179,79,54,55,5
S007,SKU0180,175,158,61,6
S007,SKU0181,84,70,46,1
S007,SKU0182,171,135,136,5
S007,SKU0183,51,35,37,2
S007,SKU0184,167,139,33,6
S007,SKU0185,189,155,29,4
S007,SKU0186,257,247,143,3
S007,SKU0187,279,265,87,5
S007,SKU0188,237,215,78,3
S007,SKU0189,250,218,79,4
S007,SKU0190,178,155,98,6
S007,SKU0191,276,254,20,4
S007,SKU0192,68,45,149,4
S007,SKU0193,149,138,122,4
S007,SKU0194,99,89,40,1
S007,SKU0195,287,277,135,1
S007,SKU0196,52,38,70,1
S007,SKU0197,264,235,66,4
S007,SKU0198,215,180,139,7
S007,SKU0199,85,72,105,6
S007,SKU0200,169,136,62,4
S007,SKU0201,133,105,29,2
S007,SKU0202,173,143,116,6
S007,SKU0203,198,182,35,5
S007,SKU0204,59,24,76,3
S007,SKU0205,179,153,102,1
S007,SKU0206,295,285,69,5
S007,SKU0207,132,106,80,6
S007,SKU0208,116,98,65,3
S007,SKU0209,195,164,77,2
S007,SKU0210,164,149,64,3
S007,SKU0211,54,25,41,7
S007,SKU0212,163,134,40,7
S007,SKU0213,233,218,133,6
S007,SKU0214,200,185,63,6
S007,SKU0215,221,184,138,3
S007,SKU0216,94,67,88,2
S007,SKU0217,269,231,145,1
S007,SKU0218,194,171,140,2
S007,SKU0219,196,184,34,2
S007,SKU0220,281,247,22,1
S007,SKU0221,241,202,132,2
S007,SKU0222,118,80,145,3
S007,SKU0223,261,231,33,5
S007,SKU0224,291,272,145,2
S007,SKU0225,287,261,65,6
S007,SKU0226,260,246,33,2
S007,SKU0227,288,260,93,7
S007,SKU0228,80,46,74,2
S007,SKU0229,102,87,48,1
S007,SKU0230,227,192,131,4
S007,SKU0231,218,204,113,3
S007,SKU0232,209,172,32,2
S007,SKU0233,162,147,90,7
S007,SKU0234,66,50,65,3
S007,SKU0235,273,260,110,1
S007,SKU0236,287,253,33,3
S007,SKU0237,281,263,33,1
S007,SKU0238,156,118,68,6
S007,SKU0239,217,186,45,1
S007,SKU0240,245,224,118,5
S007,SKU0241,240,223,106,6
S007,SKU0242,251,229,114,3
S007,SKU0243,275,240,98,7
S007,SKU0244,151,141,42,6
S007,SKU0245,230,217,103,6
S007,SKU0246,209,192,53,5
S007,SKU0247,85,66,108,4
S007,SKU0248,172,136,104,5
S007,SKU0249,226,216,78,7
S007,SKU0250,168,143,41,5
S007,SKU0251,223,203,86,6
S007,SKU0252,211,192,108,7
S007,SKU0253,210,193,128,6
S007,SKU0254,122,97,114,7
S007,SKU0255,61,25,76,7
S007,SKU0256,62,48,25,4
S007,SKU0257,206,175,77,3
S007,SKU0258,235,209,54,6
S007,SKU0259,69,51,68,3
S007,SKU0260,151,129,26,5
S007,SKU0261,175,139,144,1
S007,SKU0262,203,178,50,4
S007,SKU0263,59,22,84,2
S007,SKU0264,102,92,106,2
S007,SKU0265,69,56,26,5
S007,SKU0266,75,39,146,3
S007,SKU0267,258,230,109,2
S007,SKU0268,195,175,20,3
S007,SKU0269,184,153,149,2
S007,SKU0270,61,38,60,1
S007,SKU0271,58,36,23,2
S007,SKU0272,229,196,108,6
S007,SKU0273,269,244,105,2
S007,SKU0274,211,175,24,6
S007,SKU0275,180,147,146,6
S007,SKU0276,118,80,136,1
S007,SKU0277,264,241,44,1
S007,SKU0278,100,66,60,2
S007,SKU0279,187,149,85,7
S007,SKU0280,257,229,110,4
S007,SKU0281,99,83,30,4
S007,SKU0282,135,115,85,6
S007,SKU0283,255,238,56,6
S007,SKU0284,295,274,67,3
S007,SKU0285,80,63,117,7
S007,SKU0286,278,259,67,1
S007,SKU0287,76,42,146,3
S007,SKU0288,198,184,55,3
S007,SKU0289,138,128,118,6
S007,SKU0290,259,228,61,2
S007,SKU0291,114,89,71,3
S007,SKU0292,88,71,69,3
S007,SKU0293,117,101,119,1
S007,SKU0294,257,226,113,7
S007,SKU0295,94,75,101,2
S007,SKU0296,50,29,46,7
S007,SKU0297,90,74,67,6
S007,SKU0298,97,84,45,6
S007,SKU0299,140,107,92,2
S007,SKU0300,66,36,119,3
S007,SKU0301,68,58,98,4
S007,SKU0302,228,204,57,2
S007,SKU0303,52,16,44,7
S007,SKU0304,117,83,131,5
S007,SKU0305,165,142,48,7
S007,SKU0306,228,212,124,7
S007,SKU0307,80,54,71,5
S007,SKU0308,281,254,52,6
S007,SKU0309,218,185,40,3
S007,SKU0310,297,287,70,3
S007,SKU0311,117,81,118,4
S007,SKU0312,204,186,94,3
S007,SKU0313,177,154,64,5
S007,SKU0314,149,121,98,3
S007,SKU0315,161,133,38,5
S007,SKU0316,136,104,141,1
S007,SKU0317,170,153,24,4
S007,SKU0318,279,256,28,1
S007,SKU0319,123,86,132,6
S007,SKU0320,179,168,102,7
S007,SKU0321,85,54,31,5
S007,SKU0322,58,19,126,1
S007,SKU0323,159,129,103,1
S007,SKU0324,105,78,109,5
S007,SKU0325,279,269,86,1
S007,SKU0326,225,215,149,1
S007,SKU0327,266,239,148,7
S007,SKU0328,288,257,47,4
S007,SKU0329,179,159,114,6
S007,SKU0330,295,277,139,3
S007,SKU0331,160,141,82,4
S007,SKU0332,83,48,112,4
S007,SKU0333,143,117,65,5
S007,SKU0334,298,279,96,1
S007,SKU0335,251,223,56,7
S007,SKU0336,180,160,46,3
S007,SKU0337,134,109,30,2
S007,SKU0338,201,178,24,6
S007,SKU0339,61,28,130,1
S007,SKU0340,193,166,117,2
S007,SKU0341,96,68,32,6
S007,SKU0342,148,128,98,7
S007,SKU0343,204,172,129,2
S007,SKU0344,51,17,33,3
S007,SKU0345,99,65,141,6
S007,SKU0346,109,91,144,2
S007,SKU0347,190,168,147,1
S007,SKU0348,268,242,115,1
S007,SKU0349,136,126,49,6
S007,SKU0350,207,175,84,1
S007,SKU0351,114,83,93,3
S007,SKU0352,140,113,62,2
S007,SKU0353,259,231,58,5
S007,SKU0354,273,244,142,5
S007,SKU0355,110,94,116,2
S007,SKU0356,250,224,49,4
S007,SKU0357,179,147,101,7
S007,SKU0358,81,66,149,4
S007,SKU0359,156,129,74,3
S007,SKU0360,283,255,41,4
S007,SKU0361,188,153,49,1
S007,SKU0362,123,95,33,4
S007,SKU0363,112,99,97,7
S007,SKU0364,69,31,135,6
S007,SKU0365,291,261,89,3
S007,SKU0366,204,184,145,4
S007,SKU0367,72,58,114,3
S007,SKU0368,163,125,148,5
S007,SKU0369,253,237,34,7
S007,SKU0370,298,266,49,5
S007,SKU0371,232,195,81,5
S007,SKU0372,212,193,55,2
S007,SKU0373,283,244,145,3
S007,SKU0374,295,269,71,6
S007,SKU0375,98,69,41,7
S007,SKU0376,215,190,62,7
S007,SKU0377,90,77,108,2
S007,SKU0378,105,90,106,3
S007,SKU0379,283,245,85,7
S007,SKU0380,190,173,123,4
S007,SKU0381,253,229,50,2
S007,SKU0382,54,43,36,5
S007,SKU0383,205,186,59,4
S007,SKU0384,285,260,120,5
S007,SKU0385,183,149,96,1
S007,SKU0386,141,121,121,2
S007,SKU0387,211,187,79,6
S007,SKU0388,210,183,132,2
S007,SKU0389,141,123,137,7
S007,SKU0390,268,237,93,5
S007,SKU0391,270,249,119,5
S007,SKU0392,110,97,71,5
S007,SKU0393,224,190,33,7
S007,SKU0394,102,72,25,5
S007,SKU0395,77,45,41,3
S007,SKU0396,280,260,116,5
S007,SKU0397,72,55,60,7
S007,SKU0398,201,189,76,2
S007,SKU0399,108,94,127,3
S007,SKU0400,122,109,61,1
S007,SKU0401,152,122,54,7
S007,SKU0402,157,131,105,7
S007,SKU0403,88,70,64,3
S007,SKU0404,225,215,79,2
S007,SKU0405,164,134,70,7
S007,SKU0406,56,17,114,3
S007,SKU0407,291,260,24,2
S007,SKU0408,243,224,40,6
S007,SKU0409,65,38,147,4
S007,SKU0410,279,241,120,3
S007,SKU0411,152,137,60,1
S007,SKU0412,145,121,119,4
S007,SKU0413,187,160,60,3
S007,SKU0414,295,263,133,3
S007,SKU0415,177,167,87,7
S007,SKU0416,64,30,147,6
S007,SKU0417,57,46,132,2
S007,SKU0418,248,224,114,2
S007,SKU0419,299,282,104,4
S007,SKU0420,196,186,135,4
S007,SKU0421,114,82,103,4
S007,SKU0422,234,222,53,3
S007,SKU0423,119,108,92,3
S007,SKU0424,298,263,129,2
S007,SKU0425,138,112,64,5
S007,SKU0426,95,67,130,6
S007,SKU0427,80,66,135,5
S007,SKU0428,116,83,38,3
S007,SKU0429,122,87,119,4
S007,SKU0430,172,153,94,4
S007,SKU0431,126,100,51,6
S007,SKU0432,271,251,126,3
S007,SKU0433,69,44,27,1
S007,SKU0434,210,192,24,5
S007,SKU0435,224,190,132,4
S007,SKU0436,177,158,57,4
S007,SKU0437,299,278,56,2
S007,SKU0438,63,35,51,3
S007,SKU0439,57,23,142,3
S007,SKU0440,133,108,140,6
S007,SKU0441,118,85,82,3
S007,SKU0442,281,262,63,5
S007,SKU0443,71,49,91,5
S007,SKU0444,95,65,90,7
S007,SKU0445,296,257,104,6
S007,SKU0446,91,68,95,3
S007,SKU0447,162,148,52,3
S007,SKU0448,240,212,123,4
S007,SKU0449,206,190,131,6
S007,SKU0450,243,229,80,7
S007,SKU0451,183,161,122,7
S007,SKU0452,167,156,97,2
S007,SKU0453,83,70,98,1
S007,SKU0454,205,180,22,5
S007,SKU0455,66,47,121,4
S007,SKU0456,227,215,25,3
S007,SKU0457,91,74,100,3
S007,SKU0458,71,50,55,2
S007,SKU0459,99,60,143,3
S007,SKU0460,186,163,141,6
S007,SKU0461,118,106,113,7
S007,SKU0462,101,91,22,4
S007,SKU0463,156,141,85,6
S007,SKU0464,179,152,133,6
S007,SKU0465,196,161,22,4
S007,SKU0466,271,251,132,6
S007,SKU0467,257,223,100,5
S007,SKU0468,129,94,118,3
S007,SKU0469,252,214,88,7
S007,SKU0470,223,195,39,3
S007,SKU0471,172,157,37,4
S007,SKU0472,200,169,49,6
S007,SKU0473,263,237,108,6
S007,SKU0474,107,81,44,2
S007,SKU0475,226,196,128,6
S007,SKU0476,216,190,44,4
S007,SKU0477,178,141,40,3
S007,SKU0478,121,110,130,4
S007,SKU0479,230,211,100,3
S007,SKU0480,231,214,104,2
S007,SKU0481,130,105,125,7
S007,SKU0482,253,241,100,7
S007,SKU0483,98,85,96,2
S007,SKU0484,63,49,32,7
S007,SKU0485,106,85,104,2
S007,SKU0486,112,92,120,5
S007,SKU0487,77,39,93,5
S007,SKU0488,168,130,93,2
S007,SKU0489,202,164,101,3
S007,SKU0490,73,43,138,4
S007,SKU0491,289,262,67,1
S007,SKU0492,194,169,78,6
S007,SKU0493,90,75,144,1
S007,SKU0494,294,257,135,2
S007,SKU0495,286,267,98,4
S007,SKU0496,162,148,38,2
S007,SKU0497,170,152,128,6
S007,SKU0498,233,198,48,2
S007,SKU0499,218,179,135,2
S007,SKU0500,171,137,125,4
S008,SKU0001,102,76,50,6
S008,SKU0002,194,183,66,4
S008,SKU0003,216,178,53,2
S008,SKU0004,99,80,128,7
S008,SKU0005,283,271,38,6
S008,SKU0006,268,245,116,7
S008,SKU0007,60,23,123,2
S008,SKU0008,159,121,131,4
S008,SKU0009,192,170,134,7
S008,SKU0010,196,170,99,4
S008,SKU0011,228,194,135,2
S008,SKU0012,249,219,83,4
S008,SKU0013,98,69,146,3
S008,SKU0014,95,56,72,5
S008,SKU0015,252,224,75,1
S008,SKU0016,65,46,22,3
S008,SKU0017,136,110,56,4
S008,SKU0018,149,135,116,4
S008,SKU0019,276,260,129,5
S008,SKU0020,246,218,94,6
S008,SKU0021,168,138,39,3
S008,SKU0022,285,264,38,2
S008,SKU0023,177,146,48,3
S008,SKU0024,282,253,54,5
S008,SKU0025,156,127,135,2
S008,SKU0026,222,199,108,7
S008,SKU0027,122,86,62,1
S008,SKU0028,208,170,60,1
S008,SKU0029,168,152,30,3
S008,SKU0030,179,164,99,1
S008,SKU0031,170,151,86,2
S008,SKU0032,153,129,54,5
S008,SKU0033,160,132,82,7
S008,SKU0034,246,214,142,4
S008,SKU0035,109,95,75,5
S008,SKU0036,290,275,86,1
S008,SKU0037,253,237,116,6
S008,SKU0038,109,73,97,3
S008,SKU0039,126,90,21,7
S008,SKU0040,124,102,72,3
S008,SKU0041,78,44,77,5
S008,SKU0042,229,192,143,3
S008,SKU0043,75,44,59,6
S008,SKU0044,70,43,102,6
S008,SKU0045,107,90,38,7
S008,SKU0046,109,87,47,6
S008,SKU0047,256,227,140,3
S008,SKU0048,112,99,70,2
S008,SKU0049,184,168,92,1
S008,SKU0050,106,90,137,7
S008,SKU0051,216,185,120,5
S008,SKU0052,110,92,116,3
S008,SKU0053,273,235,74,6
S008,SKU0054,105,85,141,2
S008,SKU0055,177,161,141,2
S008,SKU0056,244,210,131,7
S008,SKU0057,89,68,24,6
S008,SKU0058,244,216,90,2
S008,SKU0059,239,202,132,6
S008,SKU0060,101,63,48,1
S008,SKU0061,106,95,60,3
S008,SKU0062,299,276,145,5
S008,SKU0063,191,167,141,6
S008,SKU0064,274,235,105,1
S008,SKU0065,116,102,43,7
S008,SKU0066,144,133,46,4
S008,SKU0067,297,262,83,4
S008,SKU0068,58,48,141,7
S008,SKU0069,274,258,91,5
S008,SKU0070,291,275,82,1
S008,SKU0071,54,24,102,5
S008,SKU0072,150,129,97,6
S008,SKU0073,271,237,72,1
S008,SKU0074,95,67,63,4
S008,SKU0075,79,50,117,2
S008,SKU0076,62,49,57,6
S008,SKU0077,288,278,92,3
S008,SKU0078,262,234,101,1
S008,SKU0079,96,75,84,5
S008,SKU0080,163,135,64,4
S008,SKU0081,102,67,87,5
S008,SKU0082,165,147,144,7
S008,SKU0083,65,29,107,3
S008,SKU0084,265,255,118,4
S008,SKU0085,282,252,69,1
S008,SKU0086,91,58,75,1
S008,SKU0087,130,117,106,4
S008,SKU0088,242,210,138,6
S008,SKU0089,184,149,93,6
S008,SKU0090,73,39,94,6
S008,SKU0091,221,186,149,7
S008,SKU0092,267,232,104,6
S008,SKU0093,237,225,135,1
S008,SKU0094,260,250,64,7
S008,SKU0095,122,89,115,2
S008,SKU0096,183,149,69,1
S008,SKU0097,260,246,59,7
S008,SKU0098,56,25,73,6
S008,SKU0099,220,190,97,2
S008,SKU0100,126,94,76,4
S008,SKU0101,246,211,79,1
S008,SKU0102,290,274,44,1
S008,SKU0103,299,262,64,1
S008,SKU0104,125,94,115,5
S008,SKU0105,120,106,106,7
S008,SKU0106,102,72,84,6
S008,SKU0107,95,83,63,6
S008,SKU0108,241,222,146,5
S008,SKU0109,144,133,107,5
S008,SKU0110,258,235,102,6
S008,SKU0111,215,197,80,7
S008,SKU0112,69,58,98,4
S008,SKU0113,289,278,108,3
S008,SKU0114,269,254,148,7
S008,SKU0115,90,80,123,6
S008,SKU0116,80,50,109,6
S008,SKU0117,65,26,122,6
S008,SKU0118,65,33,30,1
S008,SKU0119,269,245,140,1
S008,SKU0120,62,36,133,7
S008,SKU0121,94,70,40,5
S008,SKU0122,230,204,125,3
S008,SKU0123,125,86,38,6
S008,SKU0124,137,105,127,2
S008,SKU0125,263,232,30,2
S008,SKU0126,128,99,35,2
S008,SKU0127,172,158,84,5
S008,SKU0128,65,52,113,2
S008,SKU0129,208,190,136,2
S008,SKU0130,80,65,63,6
S008,SKU0131,235,204,112,5
S008,SKU0132,162,134,76,2
S008,SKU0133,288,274,58,3
S008,SKU0134,289,258,62,7
S008,SKU0135,90,76,142,1
S008,SKU0136,266,247,25,3
S008,SKU0137,146,112,79,4
S008,SKU0138,119,109,115,3
S008,SKU0139,227,215,101,5
S008,SKU0140,55,41,90,5
S008,SKU0141,163,126,59,1
S008,SKU0142,207,170,88,5
S008,SKU0143,140,129,77,2
S008,SKU0144,144,114,88,6
S008,SKU0145,196,185,42,3
S008,SKU0146,50,37,47,7
S008,SKU0147,211,189,105,4
S008,SKU0148,275,241,129,2
S008,SKU0149,273,248,68,7
S008,SKU0150,211,175,91,1
S008,SKU0151,263,252,149,1
S008,SKU0152,253,237,101,4
S008,SKU0153,240,208,54,2
S008,SKU0154,133,114,77,2
S008,SKU0155,195,176,143,6
S008,SKU0156,144,106,89,3
S008,SKU0157,152,140,116,6
S008,SKU0158,86,73,85,1
S008,SKU0159,160,147,99,7
S008,SKU0160,138,109,103,4
S008,SKU0161,264,254,135,3
S008,SKU0162,110,95,128,2
S008,SKU0163,276,252,144,6
S008,SKU0164,81,55,89,5
S008,SKU0165,177,138,138,4
S008,SKU0166,288,268,26,6
S008,SKU0167,205,166,85,3
S008,SKU0168,271,255,38,5
S008,SKU0169,281,270,76,2
S008,SKU0170,229,213,68,5
S008,SKU0171,218,200,65,2
S008,SKU0172,110,71,131,6
S008,SKU0173,79,67,128,4
S008,SKU0174,286,266,140,3
S008,SKU0175,213,182,122,2
S008,SKU0176,235,203,132,6
S008,SKU0177,71,43,92,4
S008,SKU0178,116,104,59,3
S008,SKU0179,296,281,102,5
S008,SKU0180,256,240,96,2
S008,SKU0181,261,223,144,3
S008,SKU0182,151,112,118,1
S008,SKU0183,71,59,109,4
S008,SKU0184,136,113,144,3
S008,SKU0185,255,225,96,7
S008,SKU0186,85,71,111,4
S008,SKU0187,122,112,37,4
S008,SKU0188,192,161,65,6
S008,SKU0189,224,204,34,5
S008,SKU0190,156,135,75,2
S008,SKU0191,118,94,141,7
S008,SKU0192,192,174,20,1
S008,SKU0193,84,65,54,3
S008,SKU0194,219,199,116,2
S008,SKU0195,66,36,116,7
S008,SKU0196,103,88,131,4
S008,SKU0197,267,243,102,5
S008,SKU0198,79,48,149,3
S008,SKU0199,154,121,123,6
S008,SKU0200,263,229,146,1
S008,SKU0201,268,249,67,1
S008,SKU0202,229,200,86,3
S008,SKU0203,216,203,52,7
S008,SKU0204,70,47,137,3
